,날짜,영화명,평점
9511,20190803,애나벨 집으로,6.64
9512,20190803,기방도령,5.74
9513,20190803,명탐정 코난: 감청의 권,5.07
9514,20190803,극장판 엉덩이 탐정: 화려한 사건 수첩,3.94
9515,20190803,나랏말싸미,3.54
9516,20190804,주전장,9.47
9517,20190804,알라딘,9.43
9518,20190804,어벤져스: 엔드게임,9.38
9519,20190804,아이 캔 스피크,9.37
9520,20190804,레드슈즈,9.32
9521,20190804,뽀로로 극장판 보물섬 대모험,9.28
9522,20190804,교회오빠,9.26
9523,20190804,이웃집 토토로,9.26
9524,20190804,토이 스토리 4,9.08
9525,20190804,퍼펙트 월드,9.03
9526,20190804,양들의 침묵,9.01
9527,20190804,마녀 배달부 키키,8.99
9528,20190804,마이펫의 이중생활2,8.94
9529,20190804,마담 프루스트의 비밀정원,8.90
9530,20190804,세상을 바꾼 변호인,8.88
9531,20190804,디어 헌터,8.86
9532,20190804,연인,8.85
9533,20190804,엑시트,8.76
9534,20190804,천로역정: 천국을 찾아서,8.71
9535,20190804,기생충,8.51
9536,20190804,스파이더맨: 파 프롬 홈,8.41
9537,20190804,바스터즈: 거친 녀석들,8.32
9538,20190804,롱 샷,8.30
9539,20190804,앵그리버드 더 무비,8.29
9540,20190804,라이온 킹,8.29
9541,20190804,존 윅 3: 파라벨룸,8.27
9542,20190804,1919 유관순,8.25
9543,20190804,사자,7.37
9544,20190804,진범,7.31
9545,20190804,유전,7.14
9546,20190804,미드소마,6.90
9547,20190804,애나벨 집으로,6.63
9548,20190804,기방도령,5.72
9549,20190804,명탐정 코난: 감청의 권,5.00
9550,20190804,극장판 엉덩이 탐정: 화려한 사건 수첩,3.92
9551,20190804,나랏말싸미,3.53
9552,20190805,주전장,9.48
9553,20190805,알라딘,9.43
9554,20190805,어벤져스: 엔드게임,9.38
9555,20190805,아이 캔 스피크,9.37
9556,20190805,레드슈즈,9.32
9557,20190805,뽀로로 극장판 보물섬 대모험,9.28
9558,20190805,교회오빠,9.27
9559,20190805,이웃집 토토로,9.26
9560,20190805,토이 스토리 4,9.08
9561,20190805,퍼펙트 월드,9.03
9562,20190805,양들의 침묵,9.01
9563,20190805,마이펫의 이중생활2,9.01
9564,20190805,마녀 배달부 키키,9.00
9565,20190805,마담 프루스트의 비밀정원,8.90
9566,20190805,세상을 바꾼 변호인,8.88
9567,20190805,디어 헌터,8.86
9568,20190805,연인,8.85
9569,20190805,천로역정: 천국을 찾아서,8.72
9570,20190805,엑시트,8.68
9571,20190805,기생충,8.51
9572,20190805,스파이더맨: 파 프롬 홈,8.41
9573,20190805,바스터즈: 거친 녀석들,8.32
9574,20190805,라이온 킹,8.29
9575,20190805,롱 샷,8.27
9576,20190805,존 윅 3: 파라벨룸,8.27
9577,20190805,1919 유관순,8.25
9578,20190805,사자,7.34
9579,20190805,진범,7.27
9580,20190805,유전,7.15
9581,20190805,미드소마,6.90
9582,20190805,애나벨 집으로,6.63
9583,20190805,기방도령,5.72
9584,20190805,사일런스,5.68
9585,20190805,명탐정 코난: 감청의 권,4.95
9586,20190805,극장판 엉덩이 탐정: 화려한 사건 수첩,3.92
9587,20190805,나랏말싸미,3.52
9588,20190806,주전장,9.51
9589,20190806,알라딘,9.43
9590,20190806,어벤져스: 엔드게임,9.38
9591,20190806,아이 캔 스피크,9.37
9592,20190806,레드슈즈,9.32
9593,20190806,뽀로로 극장판 보물섬 대모험,9.28
9594,20190806,교회오빠,9.27
9595,20190806,이웃집 토토로,9.26
9596,20190806,토이 스토리 4,9.08
9597,20190806,퍼펙트 월드,9.03
9598,20190806,양들의 침묵,9.01
9599,20190806,마녀 배달부 키키,9.00
9600,20190806,마이펫의 이중생활2,8.97
9601,20190806,마담 프루스트의 비밀정원,8.90
9602,20190806,세상을 바꾼 변호인,8.87
9603,20190806,디어 헌터,8.86
9604,20190806,연인,8.85
9605,20190806,천로역정: 천국을 찾아서,8.72
9606,20190806,엑시트,8.64
9607,20190806,꿈의 제인,8.57
9608,20190806,기생충,8.51
9609,20190806,스파이더맨: 파 프롬 홈,8.41
9610,20190806,바스터즈: 거친 녀석들,8.32
9611,20190806,라이온 킹,8.29
9612,20190806,롱 샷,8.27
9613,20190806,존 윅 3: 파라벨룸,8.27
9614,20190806,1919 유관순,8.25
9615,20190806,우리의 20세기,8.23
9616,20190806,춘몽,7.97
9617,20190806,사자,7.31
9618,20190806,진범,7.15
9619,20190806,유전,7.15
9620,20190806,미드소마,6.90
9621,20190806,애나벨 집으로,6.63
9622,20190806,팔로우,6.62
9623,20190806,언더 더 스킨,6.16
9624,20190806,기방도령,5.72
9625,20190806,사일런스,5.67
9626,20190806,명탐정 코난: 감청의 권,4.93
9627,20190806,극장판 엉덩이 탐정: 화려한 사건 수첩,3.91
9628,20190806,나랏말싸미,3.51
9629,20190807,주전장,9.52
9630,20190807,알라딘,9.43
9631,20190807,어벤져스: 엔드게임,9.38
9632,20190807,아이 캔 스피크,9.37
9633,20190807,레드슈즈,9.32
9634,20190807,브링 더 소울 : 더 무비,9.31
9635,20190807,뽀로로 극장판 보물섬 대모험,9.28
9636,20190807,교회오빠,9.27
9637,20190807,이웃집 토토로,9.26
9638,20190807,토이 스토리 4,9.08
9639,20190807,퍼펙트 월드,9.03
9640,20190807,마녀 배달부 키키,9.00
9641,20190807,마이펫의 이중생활2,8.96
9642,20190807,마담 프루스트의 비밀정원,8.90
9643,20190807,디어 헌터,8.86
9644,20190807,천로역정: 천국을 찾아서,8.72
9645,20190807,엑시트,8.60
9646,20190807,꿈의 제인,8.57
9647,20190807,기생충,8.50
9648,20190807,스파이더맨: 파 프롬 홈,8.41
9649,20190807,라이온 킹,8.28
9650,20190807,롱 샷,8.28
9651,20190807,존 윅 3: 파라벨룸,8.26
9652,20190807,우리의 20세기,8.23
9653,20190807,춘몽,7.97
9654,20190807,봉오동 전투,7.92
9655,20190807,사자,7.29
9656,20190807,유전,7.14
9657,20190807,미드소마,6.90
9658,20190807,팔로우,6.62
9659,20190807,언더 더 스킨,6.16
9660,20190807,기방도령,5.71
9661,20190807,명탐정 코난: 감청의 권,4.91
9662,20190807,극장판 엉덩이 탐정: 화려한 사건 수첩,3.91
9663,20190807,나랏말싸미,3.50
9664,20190808,주전장,9.52
9665,20190808,당갈,9.44
9666,20190808,알라딘,9.42
9667,20190808,어벤져스: 엔드게임,9.38
9668,20190808,아이 캔 스피크,9.37
9669,20190808,레드슈즈,9.31
9670,20190808,뽀로로 극장판 보물섬 대모험,9.28
9671,20190808,교회오빠,9.27
9672,20190808,이웃집 토토로,9.26
9673,20190808,브링 더 소울 : 더 무비,9.24
9674,20190808,토이 스토리 4,9.08
9675,20190808,퍼펙트 월드,9.03
9676,20190808,마녀 배달부 키키,9.00
9677,20190808,마이펫의 이중생활2,8.97
9678,20190808,마담 프루스트의 비밀정원,8.90
9679,20190808,디어 헌터,8.86
9680,20190808,천로역정: 천국을 찾아서,8.72
9681,20190808,엑시트,8.59
9682,20190808,꿈의 제인,8.57
9683,20190808,기생충,8.50
9684,20190808,스파이더맨: 파 프롬 홈,8.42
9685,20190808,라이온 킹,8.29
9686,20190808,롱 샷,8.27
9687,20190808,존 윅 3: 파라벨룸,8.27
9688,20190808,1919 유관순,8.26
9689,20190808,우리의 20세기,8.23
9690,20190808,춘몽,7.97
9691,20190808,봉오동 전투,7.45
9692,20190808,사자,7.27
9693,20190808,유전,7.15
9694,20190808,미드소마,6.90
9695,20190808,팔로우,6.62
9696,20190808,언더 더 스킨,6.16
9697,20190808,기방도령,5.71
9698,20190808,명탐정 코난: 감청의 권,4.93
9699,20190808,극장판 엉덩이 탐정: 화려한 사건 수첩,3.91
9700,20190808,나랏말싸미,3.49
9701,20190809,주전장,9.53
9702,20190809,당갈,9.44
9703,20190809,알라딘,9.42
9704,20190809,어벤져스: 엔드게임,9.38
9705,20190809,아이 캔 스피크,9.37
9706,20190809,레드슈즈,9.31
9707,20190809,교회오빠,9.26
9708,20190809,이웃집 토토로,9.26
9709,20190809,브링 더 소울 : 더 무비,9.23
9710,20190809,토이 스토리 4,9.08
9711,20190809,퍼펙트 월드,9.03
9712,20190809,마녀 배달부 키키,9.00
9713,20190809,마이펫의 이중생활2,8.98
9714,20190809,마담 프루스트의 비밀정원,8.90
9715,20190809,디어 헌터,8.86
9716,20190809,천로역정: 천국을 찾아서,8.73
9717,20190809,꿈의 제인,8.57
9718,20190809,엑시트,8.56
9719,20190809,극한직업,8.53
9720,20190809,기생충,8.50
9721,20190809,스파이더맨: 파 프롬 홈,8.42
9722,20190809,500일의 썸머,8.41
9723,20190809,라이온 킹,8.29
9724,20190809,롱 샷,8.27
9725,20190809,존 윅 3: 파라벨룸,8.27
9726,20190809,1919 유관순,8.26
9727,20190809,우리의 20세기,8.23
9728,20190809,춘몽,7.97
9729,20190809,봉오동 전투,7.39
9730,20190809,사자,7.28
9731,20190809,유전,7.15
9732,20190809,미드소마,6.90
9733,20190809,팔로우,6.62
9734,20190809,언더 더 스킨,6.16
9735,20190809,기방도령,5.70
9736,20190809,명탐정 코난: 감청의 권,4.91
9737,20190809,극장판 엉덩이 탐정: 화려한 사건 수첩,3.91
9738,20190809,나랏말싸미,3.49
9739,20190810,주전장,9.56
9740,20190810,당갈,9.44
9741,20190810,알라딘,9.42
9742,20190810,어벤져스: 엔드게임,9.38
9743,20190810,아이 캔 스피크,9.37
9744,20190810,레드슈즈,9.32
9745,20190810,교회오빠,9.26
9746,20190810,이웃집 토토로,9.26
9747,20190810,브링 더 소울 : 더 무비,9.14
9748,20190810,토이 스토리 4,9.08
9749,20190810,퍼펙트 월드,9.03
9750,20190810,마녀 배달부 키키,9.00
9751,20190810,마이펫의 이중생활2,8.97
9752,20190810,마담 프루스트의 비밀정원,8.91
9753,20190810,디어 헌터,8.86
9754,20190810,천로역정: 천국을 찾아서,8.73
9755,20190810,김복동,8.73
9756,20190810,꿈의 제인,8.57
9757,20190810,엑시트,8.54
9758,20190810,극한직업,8.53
9759,20190810,기생충,8.49
9760,20190810,스파이더맨: 파 프롬 홈,8.42
9761,20190810,500일의 썸머,8.41
9762,20190810,라이온 킹,8.29
9763,20190810,1919 유관순,8.28
9764,20190810,롱 샷,8.27
9765,20190810,존 윅 3: 파라벨룸,8.27
9766,20190810,우리의 20세기,8.23
9767,20190810,춘몽,7.97
9768,20190810,봉오동 전투,7.56
9769,20190810,사자,7.27
9770,20190810,유전,7.15
9771,20190810,미드소마,6.91
9772,20190810,팔로우,6.62
9773,20190810,언더 더 스킨,6.16
9774,20190810,기방도령,5.70
9775,20190810,라자루스 ,5.64
9776,20190810,명탐정 코난: 감청의 권,4.91
9777,20190810,극장판 엉덩이 탐정: 화려한 사건 수첩,3.90
9778,20190810,나랏말싸미,3.49
9779,20190811,주전장,9.57
9780,20190811,당갈,9.44
9781,20190811,알라딘,9.41
9782,20190811,어벤져스: 엔드게임,9.38
9783,20190811,아이 캔 스피크,9.37
9784,20190811,레드슈즈,9.32
9785,20190811,교회오빠,9.26
9786,20190811,이웃집 토토로,9.26
9787,20190811,브링 더 소울 : 더 무비,9.16
9788,20190811,토이 스토리 4,9.08
9789,20190811,퍼펙트 월드,9.03
9790,20190811,마녀 배달부 키키,9.00
9791,20190811,마이펫의 이중생활2,8.95
9792,20190811,김복동,8.92
9793,20190811,마담 프루스트의 비밀정원,8.91
9794,20190811,디어 헌터,8.86
9795,20190811,천로역정: 천국을 찾아서,8.73
9796,20190811,꿈의 제인,8.57
9797,20190811,엑시트,8.53
9798,20190811,극한직업,8.53
9799,20190811,기생충,8.49
9800,20190811,스파이더맨: 파 프롬 홈,8.42
9801,20190811,500일의 썸머,8.41
9802,20190811,라이온 킹,8.29
9803,20190811,1919 유관순,8.28
9804,20190811,존 윅 3: 파라벨룸,8.26
9805,20190811,우리의 20세기,8.23
9806,20190811,롱 샷,8.21
9807,20190811,봉오동 전투,7.58
9808,20190811,사자,7.28
9809,20190811,유전,7.15
9810,20190811,미드소마,6.91
9811,20190811,팔로우,6.62
9812,20190811,언더 더 스킨,6.16
9813,20190811,기방도령,5.70
9814,20190811,라자루스 ,5.64
9815,20190811,명탐정 코난: 감청의 권,4.92
9816,20190811,극장판 엉덩이 탐정: 화려한 사건 수첩,3.92
9817,20190811,나랏말싸미,3.49
9818,20190812,주전장,9.56
9819,20190812,알라딘,9.41
9820,20190812,어벤져스: 엔드게임,9.38
9821,20190812,아이 캔 스피크,9.37
9822,20190812,레드슈즈,9.32
9823,20190812,뽀로로 극장판 보물섬 대모험,9.28
9824,20190812,교회오빠,9.26
9825,20190812,이웃집 토토로,9.25
9826,20190812,브링 더 소울 : 더 무비,9.14
9827,20190812,토이 스토리 4,9.08
9828,20190812,퍼펙트 월드,9.03
9829,20190812,마녀 배달부 키키,9.00
9830,20190812,마이펫의 이중생활2,8.93
9831,20190812,김복동,8.93
9832,20190812,마담 프루스트의 비밀정원,8.91
9833,20190812,디어 헌터,8.86
9834,20190812,천로역정: 천국을 찾아서,8.73
9835,20190812,극한직업,8.53
9836,20190812,엑시트,8.52
9837,20190812,기생충,8.49
9838,20190812,스파이더맨: 파 프롬 홈,8.42
9839,20190812,500일의 썸머,8.41
9840,20190812,라이온 킹,8.29
9841,20190812,앵그리버드 더 무비,8.29
9842,20190812,1919 유관순,8.28
9843,20190812,존 윅 3: 파라벨룸,8.26
9844,20190812,롱 샷,8.16
9845,20190812,봉오동 전투,7.62
9846,20190812,사자,7.28
9847,20190812,유전,7.15
9848,20190812,미드소마,6.91
9849,20190812,팔로우,6.61
9850,20190812,언더 더 스킨,6.16
9851,20190812,기방도령,5.69
9852,20190812,명탐정 코난: 감청의 권,4.90
9853,20190812,극장판 엉덩이 탐정: 화려한 사건 수첩,3.91
9854,20190812,나랏말싸미,3.48
9855,20190813,주전장,9.57
9856,20190813,알라딘,9.41
9857,20190813,어벤져스: 엔드게임,9.38
9858,20190813,아이 캔 스피크,9.37
9859,20190813,레드슈즈,9.32
9860,20190813,뽀로로 극장판 보물섬 대모험,9.28
9861,20190813,교회오빠,9.26
9862,20190813,이웃집 토토로,9.25
9863,20190813,브링 더 소울 : 더 무비,9.14
9864,20190813,토이 스토리 4,9.08
9865,20190813,퍼펙트 월드,9.03
9866,20190813,마녀 배달부 키키,9.00
9867,20190813,마이펫의 이중생활2,8.91
9868,20190813,마담 프루스트의 비밀정원,8.91
9869,20190813,김복동,8.90
9870,20190813,디어 헌터,8.86
9871,20190813,카메라를 멈추면 안 돼!,8.74
9872,20190813,천로역정: 천국을 찾아서,8.74
9873,20190813,극한직업,8.53
9874,20190813,엑시트,8.50
9875,20190813,기생충,8.49
9876,20190813,스파이더맨: 파 프롬 홈,8.42
9877,20190813,500일의 썸머,8.41
9878,20190813,라이온 킹,8.29
9879,20190813,앵그리버드 더 무비,8.29
9880,20190813,1919 유관순,8.26
9881,20190813,존 윅 3: 파라벨룸,8.26
9882,20190813,롱 샷,8.14
9883,20190813,봉오동 전투,7.63
9884,20190813,사자,7.27
9885,20190813,유전,7.15
9886,20190813,미드소마,6.91
9887,20190813,팔로우,6.61
9888,20190813,언더 더 스킨,6.16
9889,20190813,기방도령,5.69
9890,20190813,명탐정 코난: 감청의 권,4.92
9891,20190813,극장판 엉덩이 탐정: 화려한 사건 수첩,3.91
9892,20190813,나랏말싸미,3.48
9893,20190814,주전장,9.56
9894,20190814,알라딘,9.41
9895,20190814,어벤져스: 엔드게임,9.38
9896,20190814,레드슈즈,9.31
9897,20190814,뽀로로 극장판 보물섬 대모험,9.28
9898,20190814,교회오빠,9.26
9899,20190814,이웃집 토토로,9.25
9900,20190814,브링 더 소울 : 더 무비,9.11
9901,20190814,토이 스토리 4,9.08
9902,20190814,퍼펙트 월드,9.03
9903,20190814,마녀 배달부 키키,9.00
9904,20190814,김복동,8.93
9905,20190814,마담 프루스트의 비밀정원,8.91
9906,20190814,마이펫의 이중생활2,8.90
9907,20190814,디어 헌터,8.86
9908,20190814,천로역정: 천국을 찾아서,8.74
9909,20190814,카메라를 멈추면 안 돼!,8.74
9910,20190814,분노의 질주: 홉스&쇼,8.58
9911,20190814,극한직업,8.53
9912,20190814,엑시트,8.49
9913,20190814,기생충,8.49
9914,20190814,스파이더맨: 파 프롬 홈,8.42
9915,20190814,500일의 썸머,8.41
9916,20190814,신은 죽지 않았다 3: 어둠 속의 빛,8.38
9917,20190814,앵그리버드 더 무비,8.29
9918,20190814,라이온 킹,8.29
9919,20190814,1919 유관순,8.27
9920,20190814,존 윅 3: 파라벨룸,8.25
9921,20190814,롱 샷,8.10
9922,20190814,봉오동 전투,7.66
9923,20190814,사자,7.26
9924,20190814,유전,7.15
9925,20190814,미드소마,6.91
9926,20190814,팔로우,6.61
9927,20190814,언더 더 스킨,6.16
9928,20190814,명탐정 코난: 감청의 권,4.92
9929,20190814,극장판 엉덩이 탐정: 화려한 사건 수첩,3.91
9930,20190814,나랏말싸미,3.45
9931,20190815,주전장,9.57
9932,20190815,알라딘,9.41
9933,20190815,어벤져스: 엔드게임,9.38
9934,20190815,레드슈즈,9.30
9935,20190815,교회오빠,9.26
9936,20190815,이웃집 토토로,9.26
9937,20190815,브링 더 소울 : 더 무비,9.11
9938,20190815,토이 스토리 4,9.08
9939,20190815,퍼펙트 월드,9.03
9940,20190815,마녀 배달부 키키,9.00
9941,20190815,김복동,8.93
9942,20190815,마담 프루스트의 비밀정원,8.91
9943,20190815,마이펫의 이중생활2,8.90
9944,20190815,디어 헌터,8.86
9945,20190815,천로역정: 천국을 찾아서,8.74
9946,20190815,카메라를 멈추면 안 돼!,8.74
9947,20190815,극한직업,8.53
9948,20190815,엑시트,8.50
9949,20190815,기생충,8.49
9950,20190815,분노의 질주: 홉스&쇼,8.48
9951,20190815,스파이더맨: 파 프롬 홈,8.42
9952,20190815,500일의 썸머,8.41
9953,20190815,앵그리버드 더 무비,8.29
9954,20190815,라이온 킹,8.29
9955,20190815,1919 유관순,8.27
9956,20190815,존 윅 3: 파라벨룸,8.24
9957,20190815,롱 샷,8.09
9958,20190815,봉오동 전투,7.75
9959,20190815,사자,7.26
9960,20190815,유전,7.15
9961,20190815,미드소마,6.92
9962,20190815,팔로우,6.61
9963,20190815,언더 더 스킨,6.16
9964,20190815,명탐정 코난: 감청의 권,4.92
9965,20190815,극장판 엉덩이 탐정: 화려한 사건 수첩,3.91
9966,20190815,나랏말싸미,3.45
9967,20190816,주전장,9.56
9968,20190816,알라딘,9.41
9969,20190816,어벤져스: 엔드게임,9.38
9970,20190816,레드슈즈,9.31
9971,20190816,교회오빠,9.26
9972,20190816,이웃집 토토로,9.26
9973,20190816,브링 더 소울 : 더 무비,9.11
9974,20190816,토이 스토리 4,9.08
9975,20190816,퍼펙트 월드,9.03
9976,20190816,마녀 배달부 키키,9.00
9977,20190816,김복동,8.93
9978,20190816,마담 프루스트의 비밀정원,8.91
9979,20190816,마이펫의 이중생활2,8.91
9980,20190816,디어 헌터,8.86
9981,20190816,천로역정: 천국을 찾아서,8.74
9982,20190816,카메라를 멈추면 안 돼!,8.74
9983,20190816,극한직업,8.53
9984,20190816,엑시트,8.49
9985,20190816,기생충,8.49
9986,20190816,스파이더맨: 파 프롬 홈,8.42
9987,20190816,분노의 질주: 홉스&쇼,8.31
9988,20190816,라이온 킹,8.29
9989,20190816,1919 유관순,8.27
9990,20190816,존 윅 3: 파라벨룸,8.22
9991,20190816,롱 샷,8.07
9992,20190816,봉오동 전투,7.77
9993,20190816,사자,7.26
9994,20190816,유전,7.15
